mes,cliente,canal,importe,compras
2024-04-01,62738_G,Online,33097.908,1
2024-04-01,62739_G,Online,32770.248,1
2024-04-01,62740_G,Online,122446.036108,1
2024-04-01,62741_G,Online,30862.81,1
2024-04-01,62742_G,Online,0.0,2
2024-04-01,62743_G,Online,41564.463,1
2024-04-01,62744_G,Online,92942.975,1
2024-04-01,62745_G,Online,90928.099,1
2024-04-01,62746_G,Online,56265.29,2
2024-04-01,62747_G,Online,22942.149,1
2024-04-01,62748_G,Online,25548.76,1
2024-04-01,62749_G,Online,118298.347,2
2024-04-01,62750_G,Online,103565.289,1
2024-04-01,62751_G,Online,22942.149,1
2024-04-01,62752_G,Online,51956.973043,1
2024-04-01,62753_G,Online,22942.149,1
2024-04-01,62754_G,Online,272738.22891,1
2024-04-01,62755_G,Online,90928.099,1
2024-04-01,62756_G,Online,21064.463,1
2024-04-01,62757_G,Online,65401.654,2
2024-04-01,62758_G,Online,6433.058,1
2024-04-01,62759_G,Online,41362.81,1
2024-04-01,62760_G,Online,22942.149,1
2024-04-01,62761_G,Online,75241.322,1
2024-04-01,62762_G,Online,249497.349007,3
2024-04-01,62763_G,Online,148509.61998,1
2024-04-01,62764_G,Online,28307.85,1
2024-04-01,62765_G,Online,151486.474026,1
2024-04-01,62766_G,Online,28628.926,1
2024-04-01,62767_G,Online,21064.463,1
2024-04-01,62768_G,Online,22942.149,1
2024-04-01,62769_G,Online,27636.364,1
2024-04-01,62770_G,Online,249497.349007,1
2024-04-01,62771_G,Online,42566.942,1
2024-04-01,62772_G,Online,25548.76,1
2024-04-01,62773_G,Online,249497.349007,3
2024-04-01,62774_G,Online,95015.701,2
2024-04-01,62775_G,Online,144925.62,1
2024-04-01,62776_G,Online,20727.273,1
2024-04-01,62777_G,Online,28292.563,1
2024-04-01,62778_G,Online,57233.884,1
2024-04-01,62779_G,Online,133708.264,1
2024-04-01,62780_G,Online,313578.911679,1
2024-04-01,62781_G,Online,21939.669,1
2024-04-01,62782_G,Online,21982.645,1
2024-04-01,62783_G,Online,22942.149,1
2024-04-01,62784_G,Online,22942.149,1
2024-04-01,62785_G,Online,39198.347,1
2024-04-01,62786_G,Online,28705.785,1
2024-04-01,62787_G,Online,16283.471,1
2024-04-01,62788_G,Online,116346.282,2
2024-04-01,62789_G,Online,172299.147197,1
2024-04-01,62790_G,Online,21064.463,1
2024-04-01,62791_G,Online,194765.817239,2
2024-04-01,62792_G,Online,21963.826,1
2024-04-01,62793_G,Online,29858.678,1
2024-04-01,62794_G,Online,30862.81,1
2024-04-01,62795_G,Online,39198.347,1
2024-04-01,62796_G,Online,33083.471,1
2024-04-01,62797_G,Online,16486.777,1
2024-04-01,62798_G,Online,23909.091,1
2024-04-01,62799_G,Online,20727.273,1
2024-04-01,628_G,Minorista,0.0,3
2024-04-01,62800_G,Online,20727.273,1
2024-04-01,62801_G,Online,23909.091,1
2024-04-01,62802_G,Online,23909.091,1
2024-04-01,62803_G,Online,133159.237681,1
2024-04-01,62804_G,Online,3771.534,1
2024-04-01,62805_G,Online,20727.273,1
2024-04-01,62806_G,Online,16283.471,1
2024-04-01,62807_G,Online,86009.83099,1
2024-04-01,62808_G,Online,22333.884,1
2024-04-01,62809_G,Online,11871.651,1
2024-04-01,62810_G,Online,151486.474026,1
2024-04-01,62811_G,Online,21737.19,1
2024-04-01,62812_G,Online,22977.686,1
2024-04-01,62813_G,Online,35815.703,1
2024-04-01,62814_G,Online,45328.099,1
2024-04-01,62815_G,Online,41364.463,1
2024-04-01,62816_G,Online,27636.364,1
2024-04-01,62817_G,Online,36047.107,1
2024-04-01,62818_G,Online,76714.876,1
2024-04-01,62819_G,Online,21963.826,1
2024-04-01,62820_G,Online,36837.19,1
2024-04-01,62821_G,Online,124733.884,2
2024-04-01,62822_G,Online,190767.196696,1
2024-04-01,62823_G,Online,69361.018278,1
2024-04-01,62824_G,Online,20727.273,1
2024-04-01,62825_G,Online,10217.048,1
2024-04-01,62826_G,Online,22942.149,1
2024-04-01,62827_G,Online,21064.463,1
2024-04-01,62828_G,Online,22942.149,1
2024-04-01,62829_G,Online,29858.678,1
2024-04-01,62830_G,Online,152535.537,2
2024-04-01,62831_G,Online,147704.165743,1
2024-04-01,62832_G,Online,67847.934,1
2024-04-01,62833_G,Online,24505.786,1
2024-04-01,62834_G,Online,38607.709,1
2024-04-01,62835_G,Online,39198.347,1
2024-04-01,62836_G,Online,22942.149,1
2024-04-01,62837_G,Online,25655.372,1
2024-04-01,62838_G,Online,133708.264,1
2024-04-01,62839_G,Online,51956.973043,1
2024-04-01,62840_G,Online,16283.471,1
2024-04-01,62841_G,Online,16283.471,1
2024-04-01,62842_G,Online,59436.364,1
2024-04-01,62843_G,Online,22942.149,1
2024-04-01,62844_G,Online,22942.149,1
2024-04-01,62845_G,Online,16283.471,1
2024-04-01,62846_G,Online,268849.137558,1
2024-04-01,62847_G,Online,28868.595,1
2024-04-01,62848_G,Online,19626.446,1
2024-04-01,62849_G,Online,21890.909,1
2024-04-01,62850_G,Online,241781.655709,1
2024-04-01,62851_G,Online,21963.826,1
2024-04-01,62852_G,Online,22942.149,1
2024-04-01,62853_G,Online,133708.264,1
2024-04-01,62854_G,Online,23104.132,1
2024-04-01,62855_G,Online,42187.603,1
2024-04-01,62856_G,Online,35553.719,1
2024-04-01,62857_G,Online,12252.893,1
2024-04-01,62858_G,Online,22942.149,1
2024-04-01,62859_G,Online,12866.116,2
2024-04-01,62860_G,Online,264067.028523,1
2024-04-01,62861_G,Online,30638.843,1
2024-04-01,62862_G,Online,25259.504,1
2024-04-01,62863_G,Online,22942.149,1
2024-04-01,62864_G,Online,44667.768,1
2024-04-01,62865_G,Online,29290.909,1
2024-04-01,62866_G,Online,103565.289,1
2024-04-01,62867_G,Online,57568.595,1
2024-04-01,62868_G,Online,22942.149,1
2024-04-01,62869_G,Online,13571.901,1
2024-04-01,62870_G,Online,54947.934,1
2024-04-01,62871_G,Online,39190.083,1
2024-04-01,62872_G,Online,22942.149,1
2024-04-01,62873_G,Online,20233.058,1
2024-04-01,62874_G,Online,12105.048,3
2024-04-01,62875_G,Online,22942.149,1
2024-04-01,62876_G,Online,23909.091,1
2024-04-01,62877_G,Online,26213.139,1
2024-04-01,62878_G,Online,32562.81,1
2024-04-01,62879_G,Online,57568.595,1
2024-04-01,62880_G,Online,19626.446,1
2024-04-01,62881_G,Online,22942.149,1
2024-04-01,62882_G,Online,190767.196696,1
2024-04-01,62883_G,Online,39198.347,1
2024-04-01,62884_G,Online,41463.636,1
2024-04-01,62885_G,Online,20727.273,1
2024-04-01,62886_G,Online,105930.47307,1
2024-04-01,62887_G,Online,22942.149,1
2024-04-01,62888_G,Online,33083.471,1
2024-04-01,62889_G,Online,36166.942,1
2024-04-01,62890_G,Online,6433.058,1
2024-04-01,62891_G,Online,22942.149,1
2024-04-01,62892_G,Online,22333.884,1
2024-04-01,62893_G,Online,48882.644,1
2024-04-01,62894_G,Online,98069.322931,1
2024-04-01,62895_G,Online,21982.645,1
2024-04-01,62896_G,Online,13857.048,1
2024-04-01,62897_G,Online,75241.322,1
2024-04-01,62898_G,Online,185633.546879,2
2024-04-01,62899_G,Online,151486.474026,1
2024-04-01,62900_G,Online,22942.149,1
2024-04-01,62901_G,Online,0.0,2
2024-04-01,62902_G,Online,39198.347,1
2024-04-01,62903_G,Online,22467.768,2
2024-04-01,62904_G,Online,150567.768,1
2024-04-01,62905_G,Online,6433.058,1
2024-04-01,62906_G,Online,30862.81,1
2024-04-01,62907_G,Online,190767.196696,1
2024-04-01,62908_G,Online,59491.736,1
2024-04-01,62909_G,Online,17040.213,1
2024-04-01,62910_G,Online,22942.149,1
2024-04-01,62911_G,Online,22942.149,1
2024-04-01,62912_G,Online,6433.058,1
2024-04-01,62913_G,Online,32450.413,1
2024-04-01,62914_G,Online,21562.81,1
2024-04-01,62915_G,Online,21064.463,1
2024-04-01,62916_G,Online,69441.323,3
2024-04-01,62917_G,Online,22942.149,1
2024-04-01,62918_G,Online,58064.462,1
2024-04-01,62919_G,Online,27200.826,1
2024-04-01,62920_G,Online,30774.38,1
2024-04-01,62921_G,Online,20727.273,1
2024-04-01,62922_G,Online,0.0,2
2024-04-01,62923_G,Online,31476.859,1
2024-04-01,62924_G,Online,88811.481188,1
2024-04-01,62925_G,Online,23235.074,1
2024-04-01,62926_G,Online,23909.091,1
2024-04-01,62927_G,Online,108576.642846,1
2024-04-01,62928_G,Online,68845.455,1
2024-04-01,62929_G,Online,276411.499118,2
2024-04-01,62930_G,Online,16283.471,1
2024-04-01,62931_G,Online,141847.650304,1
2024-04-01,62932_G,Online,39547.934,1
2024-04-01,62933_G,Online,39198.347,1
2024-04-01,62934_G,Online,75241.322,1
2024-04-01,62935_G,Online,29399.174,1
2024-04-01,62936_G,Online,32770.248,1
2024-04-01,62937_G,Online,27636.364,1
2024-04-01,62938_G,Online,37295.868,1
2024-04-01,62939_G,Online,22942.149,1
2024-04-01,62940_G,Online,14658.544,1
2024-04-01,62941_G,Online,22942.149,1
2024-04-01,62942_G,Online,39509.091,1
2024-04-01,62943_G,Online,21716.469,1
2024-04-01,62944_G,Online,0.0,2
2024-04-01,62945_G,Online,51647.108,1
2024-04-01,62946_G,Online,22942.149,1
2024-04-01,62947_G,Online,20727.273,1
2024-04-01,62948_G,Online,39198.347,1
2024-04-01,62949_G,Online,21064.463,1
2024-04-01,62950_G,Online,30714.05,1
2024-04-01,62951_G,Supermercados,395896.262367,1
2024-04-01,62955_G,Online,133708.264,1
2024-04-01,62956_G,Online,44504.959,1
2024-04-01,62957_G,Online,22942.149,1
2024-04-01,62958_G,Online,30862.81,1
2024-04-01,62959_G,Online,38718.397,1
2024-04-01,62960_G,Online,22942.149,1
2024-04-01,62961_G,Online,32770.248,1
2024-04-01,62962_G,Online,20233.058,1
2024-04-01,62963_G,Online,22942.149,1
2024-04-01,62964_G,Online,129007.986985,1
2024-04-01,62965_G,Online,286082.867578,1
2024-04-01,62966_G,Online,21064.463,1
2024-04-01,62967_G,Online,49101.653,1
2024-04-01,62968_G,Online,26573.553,1
2024-04-01,62969_G,Online,6433.058,1
2024-04-01,62970_G,Online,22942.149,1
2024-04-01,62971_G,Online,25252.263,1
2024-04-01,62972_G,Online,23909.091,1
2024-04-01,62973_G,Online,26727.428,1
2024-04-01,62974_G,Online,16283.471,1
2024-04-01,62975_G,Online,20919.858,1
2024-04-01,62976_G,Online,133708.264,1
2024-04-01,62977_G,Online,30862.81,1
2024-04-01,62978_G,Online,20727.273,1
2024-04-01,62979_G,Online,24548.76,2
2024-04-01,62980_G,Online,6433.058,1
2024-04-01,62981_G,Online,58581.818,2
2024-04-01,62982_G,Online,39198.347,1
2024-04-01,62983_G,Online,32450.413,1
2024-04-01,62984_G,Online,22333.884,1
2024-04-01,62985_G,Online,63947.934,1
2024-04-01,62986_G,Online,87260.33,3
2024-04-01,62987_G,Online,133708.264,1
2024-04-01,62988_G,Online,295356.669569,1
2024-04-01,62989_G,Online,20727.273,1
2024-04-01,62990_G,Online,108576.642846,1
2024-04-01,62991_G,Online,31240.496,1
2024-04-01,62992_G,Online,21064.463,1
2024-04-01,62993_G,Online,39198.347,1
2024-04-01,62994_G,Online,30638.843,1
2024-04-01,62995_G,Online,60497.521,1
2024-04-01,62996_G,Online,16283.471,1
2024-04-01,62997_G,Online,23909.091,1
2024-04-01,62998_G,Online,356541.71812700003,4
2024-04-01,62999_G,Online,32770.248,1
2024-04-01,630_G,Mayorista,156719016.73004997,16
2024-04-01,63000_G,Online,39198.347,1
2024-04-01,63001_G,Online,77896.694,1
2024-04-01,63002_G,Online,143248.022036,1
2024-04-01,63003_G,Online,77612.397,2
2024-04-01,63004_G,Online,25803.306,1
2024-04-01,63005_G,Online,23241.323,1
2024-04-01,63006_G,Online,20727.273,1
2024-04-01,63007_G,Online,16283.471,1
2024-04-01,63008_G,Online,58049.587,1
2024-04-01,63009_G,Online,32770.248,1
2024-04-01,63010_G,Online,39198.347,1
2024-04-01,63011_G,Online,30774.38,1
2024-04-01,63012_G,Online,295356.669569,1
2024-04-01,63013_G,Online,66640.496,1
2024-04-01,63014_G,Online,39198.347,1
2024-04-01,63015_G,Online,41564.463,1
2024-04-01,63016_G,Online,23909.091,1
2024-04-01,63017_G,Online,39198.347,1
2024-04-01,63018_G,Online,43613.223,1
2024-04-01,63019_G,Online,9048.76,1
2024-04-01,63020_G,Online,6433.058,1
2024-04-01,63021_G,Online,44338.017,1
2024-04-01,63022_G,Online,113688.43,1
2024-04-01,63023_G,Online,61114.05,1
2024-04-01,63024_G,Online,16486.777,1
2024-04-01,63025_G,Online,23909.091,1
2024-04-01,63026_G,Online,39198.347,1
2024-04-01,63027_G,Online,101485.95,1
2024-04-01,63028_G,Online,28628.926,1
2024-04-01,63029_G,Online,36047.107,1
2024-04-01,63030_G,Online,24468.428,1
2024-04-01,63031_G,Online,18556.998,1
2024-04-01,63032_G,Online,83339.58566,1
2024-04-01,63033_G,Online,19747.107,1
2024-04-01,63034_G,Online,16283.471,1
2024-04-01,63035_G,Online,20233.058,1
2024-04-01,63036_G,Online,6433.058,1
2024-04-01,63037_G,Online,13233.585,1
2024-04-01,63038_G,Online,60151.24,1
2024-04-01,63039_G,Online,6433.058,1
2024-04-01,63040_G,Online,151117.355,1
2024-04-01,63041_G,Online,32770.248,1
2024-04-01,63042_G,Online,220658.67700000005,2
2024-04-01,63043_G,Online,133708.264,1
2024-04-01,63044_G,Online,30638.843,1
2024-04-01,63045_G,Online,151486.474026,1
2024-04-01,63046_G,Online,36047.107,1
2024-04-01,63047_G,Online,22479.339,1
2024-04-01,63048_G,Online,25678.474,1
2024-04-01,63049_G,Online,30644.628,1
2024-04-01,63050_G,Online,89854.545,1
2024-04-01,63051_G,Online,31983.471,1
2024-04-01,63052_G,Online,36837.19,1
2024-04-01,63053_G,Online,36837.19,1
2024-04-01,63054_G,Online,20233.058,1
2024-04-01,63055_G,Online,65727.273,1
2024-04-01,63056_G,Online,27427.757,1
2024-04-01,63057_G,Online,81852.066,1
2024-04-01,63058_G,Online,53524.793,1
2024-04-01,63059_G,Online,23738.017,1
2024-04-01,63060_G,Online,39198.347,1
2024-04-01,63061_G,Online,6433.058,1
2024-04-01,63062_G,Online,36837.19,1
2024-04-01,63063_G,Online,24323.967,1
2024-04-01,63064_G,Online,39198.347,1
2024-04-01,63065_G,Online,32770.248,1
2024-04-01,63066_G,Online,30714.05,1
2024-04-01,63067_G,Online,30774.38,1
2024-04-01,63068_G,Online,6433.058,1
2024-04-01,63069_G,Online,180908.729183,1
2024-04-01,63070_G,Online,51956.973043,1
2024-04-01,63071_G,Online,20727.273,1
2024-04-01,63072_G,Online,6433.058,1
2024-04-01,63073_G,Online,248174.214298,1
2024-04-01,63074_G,Online,20727.273,1
2024-04-01,63075_G,Online,107207.438,1
2024-04-01,63076_G,Online,39198.347,1
2024-04-01,63077_G,Online,22986.653,1
2024-04-01,63078_G,Online,19738.017,1
2024-04-01,63079_G,Online,133708.264,1
2024-04-01,63080_G,Online,21064.463,1
2024-04-01,63081_G,Online,39198.347,1
2024-04-01,63082_G,Online,19747.107,1
2024-04-01,63083_G,Online,133708.264,1
2024-04-01,63084_G,Online,11616.8,1
2024-04-01,63085_G,Online,16283.471,1
2024-04-01,63086_G,Online,30862.81,1
2024-04-01,63087_G,Online,16283.471,1
2024-04-01,63088_G,Online,16283.471,1
2024-04-01,63089_G,Online,39198.347,1
2024-04-01,63090_G,Online,6433.058,1
2024-04-01,63091_G,Online,156789.455841,1
2024-04-01,63092_G,Online,36837.19,1
2024-04-01,63093_G,Online,20727.273,1
2024-04-01,63094_G,Online,16283.471,1
2024-04-01,63095_G,Online,280592.120858,1
2024-04-01,63096_G,Online,30714.05,1
2024-04-01,63097_G,Online,19747.107,1
2024-04-01,63098_G,Online,23909.091,1
2024-04-01,63099_G,Online,20727.273,1
2024-04-01,63100_G,Online,13462.81,1
2024-04-01,63101_G,Online,18000.957,1
2024-04-01,63102_G,Online,87798.348,2
2024-04-01,63103_G,Online,116920.661,3
2024-04-01,63104_G,Online,41463.636,1
2024-04-01,63105_G,Online,20461.983,1
2024-04-01,63106_G,Online,30862.81,1
2024-04-01,63107_G,Online,31240.496,1
2024-04-01,63108_G,Online,50616.529,1
2024-04-01,63109_G,Online,57568.595,1
2024-04-01,63110_G,Online,39198.347,1
2024-04-01,63111_G,Online,30862.81,1
2024-04-01,63112_G,Online,20233.058,1
2024-04-01,63113_G,Online,32770.248,1
2024-04-01,63114_G,Online,51165.289,1
2024-04-01,63115_G,Online,32217.355,1
2024-04-01,63116_G,Online,36837.19,1
2024-04-01,63117_G,Online,51956.973043,1
2024-04-01,63118_G,Online,34596.64,1
2024-04-01,63119_G,Online,32754.545,1
2024-04-01,63120_G,Online,20523.469,1
2024-04-01,63121_G,Online,24606.612,1
2024-04-01,63122_G,Online,140550.27245,1
2024-04-01,63123_G,Online,0.0,2
2024-04-01,63124_G,Online,6433.058,1
2024-04-01,63125_G,Online,163263.636,2
2024-04-01,63126_G,Online,25898.347,1
2024-04-01,63127_G,Online,51956.973043,1
2024-04-01,63128_G,Online,133708.264,1
2024-04-01,63129_G,Online,23909.091,1
2024-04-01,63130_G,Online,14895.868,1
2024-04-01,63131_G,Online,30862.81,1
2024-04-01,63132_G,Online,21048.76,1
2024-04-01,63133_G,Online,4658.678,1
2024-04-01,63134_G,Online,38752.893,1
2024-04-01,63136_G,Online,23601.653,1
2024-04-01,63137_G,Online,170221.282449,1
2024-04-01,63138_G,Online,133708.264,1
2024-04-01,63139_G,Online,21136.024,1
2024-04-01,63140_G,Online,20727.273,1
2024-04-01,63141_G,Online,65947.108,1
2024-04-01,63142_G,Online,31028.926,1
2024-04-01,63143_G,Online,38457.85,1
2024-04-01,63144_G,Online,22702.478,1
2024-04-01,63145_G,Online,16283.471,1
2024-04-01,63146_G,Online,24606.612,1
2024-04-01,63147_G,Online,21064.463,1
2024-04-01,63148_G,Online,39198.347,1
2024-04-01,63149_G,Online,49267.768,1
2024-04-01,63150_G,Online,20727.273,1
2024-04-01,63151_G,Online,0.0,2
2024-04-01,63152_G,Online,20727.273,1
2024-04-01,63153_G,Online,32754.545,1
2024-04-01,63154_G,Online,39198.347,1
2024-04-01,63155_G,Online,194680.213275,1
2024-04-01,63156_G,Online,104781.818,3
2024-04-01,63157_G,Online,20233.058,1
2024-04-01,63158_G,Online,121740.252519,1
2024-04-01,63159_G,Online,16283.471,1
2024-04-01,63160_G,Online,30862.81,1
2024-04-01,63161_G,Online,101617.355,2
2024-04-01,63162_G,Online,74479.34,1
2024-04-01,63163_G,Online,133708.264,1
2024-04-01,63164_G,Online,61637.19,1
2024-04-01,63165_G,Online,51956.973043,1
2024-04-01,63166_G,Online,16283.471,1
2024-04-01,63167_G,Online,103565.289,1
2024-04-01,63168_G,Online,30862.81,1
2024-04-01,63169_G,Online,27885.124,1
2024-04-01,63170_G,Online,39198.347,1
2024-04-01,63171_G,Online,75241.322,1
2024-04-01,63172_G,Online,6433.058,1
2024-04-01,63173_G,Online,230993.453175,2
2024-04-01,63174_G,Online,25548.76,1
2024-04-01,63175_G,Online,38797.521,1
2024-04-01,63176_G,Online,248174.214298,1
2024-04-01,63177_G,Online,25966.942,1
2024-04-01,63178_G,Online,156482.488518,1
2024-04-01,63179_G,Online,20727.273,1
2024-04-01,63180_G,Online,55621.487,1
2024-04-01,63181_G,Online,39198.347,1
2024-04-01,63182_G,Online,30714.05,1
2024-04-01,63183_G,Online,6433.058,1
2024-04-01,63184_G,Online,39198.347,1
2024-04-01,63185_G,Online,248174.214298,1
2024-04-01,63186_G,Online,31259.504,1
2024-04-01,63187_G,Online,38752.893,1
2024-04-01,63188_G,Online,23909.091,1
2024-04-01,63189_G,Online,31094.215,1
2024-04-01,63190_G,Online,52476.86,1
2024-04-01,63191_G,Online,166104.36562,1
2024-04-01,63192_G,Online,30862.81,1
2024-04-01,63193_G,Online,23909.091,1
2024-04-01,63194_G,Online,27200.826,1
2024-04-01,63195_G,Online,27200.826,1
2024-04-01,63196_G,Online,30774.38,1
2024-04-01,63197_G,Online,51956.973043,1
2024-04-01,63198_G,Online,36047.107,1
2024-04-01,63199_G,Online,16283.471,1
2024-04-01,63200_G,Online,113984.297,1
2024-04-01,63201_G,Online,38752.893,1
2024-04-01,63202_G,Online,16283.471,1
2024-04-01,63203_G,Online,31240.496,1
2024-04-01,63204_G,Online,63321.424678,1
2024-04-01,63205_G,Online,46522.314,1
2024-04-01,63206_G,Online,39198.347,1
2024-04-01,63207_G,Online,19747.107,1
2024-04-01,63208_G,Online,42113.223,1
2024-04-01,63209_G,Online,39198.347,1
2024-04-01,63210_G,Online,129780.925175,1
2024-04-01,63211_G,Online,165159.974113,1
2024-04-01,63212_G,Online,51956.973043,1
2024-04-01,63213_G,Online,24606.612,1
2024-04-01,63214_G,Online,21064.463,1
2024-04-01,63215_G,Online,21064.463,1
2024-04-01,63216_G,Online,27636.364,1
2024-04-01,63217_G,Online,27636.364,1
2024-04-01,63218_G,Online,151486.474026,1
2024-04-01,63219_G,Online,53642.975,1
2024-04-01,63220_G,Online,20727.273,1
2024-04-01,63221_G,Online,30814.876,1
2024-04-01,63222_G,Online,169226.453488,1
2024-04-01,63223_G,Online,20727.273,1
2024-04-01,63224_G,Online,29399.174,1
2024-04-01,63225_G,Online,0.0,2
2024-04-01,63226_G,Online,44812.397,2
2024-04-01,63227_G,Online,20727.273,1
2024-04-01,63228_G,Online,83339.58566,1
2024-04-01,63229_G,Online,75241.322,1
2024-04-01,63230_G,Online,39198.347,1
2024-04-01,63231_G,Online,20233.058,1
2024-04-01,63232_G,Online,22968.727,1
2024-04-01,63233_G,Online,39198.347,1
2024-04-01,63234_G,Online,133708.264,1
2024-04-01,63235_G,Online,24656.198,1
2024-04-01,63236_G,Online,76371.901,2
2024-04-01,63237_G,Online,44819.835,1
2024-04-01,63238_G,Online,19747.107,1
2024-04-01,63239_G,Online,75241.322,1
2024-04-01,63240_G,Online,25548.76,1
2024-04-01,63241_G,Online,19747.107,1
2024-04-01,63242_G,Online,163107.438,1
2024-04-01,63243_G,Online,248174.214298,1
2024-04-01,63244_G,Online,109880.165,3
2024-04-01,63245_G,Online,121740.252519,1
2024-04-01,63246_G,Online,151486.474026,1
2024-04-01,63247_G,Online,38960.329,1
2024-04-01,63248_G,Online,40780.12422,1
2024-04-01,63249_G,Online,30714.05,1
